particle_id,poly_json,theta_rad,theta_deg,side_px,side_um,thickness_px,outer_vertices_json,mid_vertices_json,inner_vertices_json,x,y,manual_added,cutoff_graph_coord_num
955,"[[242.13333129882812, 589.8666381835938], [242.13333129882812, 596.2666625976562], [243.73333740234375, 596.2666625976562], [244.8000030517578, 597.3333129882812], [244.8000030517578, 597.8666381835938], [245.86666870117188, 598.933349609375], [245.86666870117188, 599.4666748046875], [246.39999389648438, 600.0], [246.93333435058594, 599.4666748046875], [247.46665954589844, 599.4666748046875], [248.53334045410156, 598.4000244140625], [248.53334045410156, 597.8666381835938], [249.06666564941406, 597.3333129882812], [249.06666564941406, 596.7999877929688], [249.60000610351562, 596.2666625976562], [249.60000610351562, 595.2000122070312], [250.6666717529297, 594.1333618164062], [250.6666717529297, 593.5999755859375], [251.1999969482422, 593.066650390625], [251.1999969482422, 592.5333251953125], [251.73333740234375, 592.0], [251.73333740234375, 589.8666381835938]]",1.508993874806468,86.45898033750315,16.75180583766874,1.005108350260124,0.833333333333333,"[[247.65623039290546, 605.2080629498013], [236.8052628591696, 588.8395128663028], [256.40632682146514, 587.6265743681965]]","[[247.55329186516084, 603.5445782227047], [238.29735215551494, 589.582107849796], [255.01717605286441, 588.5474641117999]]","[[247.4503533374162, 601.8810934956082], [239.78944145186034, 590.3247028332893], [253.62802528426369, 589.4683538554032]]",246.9559400245134,593.8913833947669,False,3
956,"[[210.13333129882812, 613.3333129882812], [210.13333129882812, 619.2000122070312], [211.73333740234375, 619.2000122070312], [212.8000030517578, 620.2666625976562], [212.8000030517578, 620.7999877929688], [213.3333282470703, 621.3333129882812], [213.3333282470703, 621.8666381835938], [213.86666870117188, 622.4000244140625], [213.86666870117188, 622.933349609375], [214.39999389648438, 623.4666748046875], [214.93333435058594, 622.933349609375], [215.46665954589844, 622.933349609375], [216.53334045410156, 621.8666381835938], [216.53334045410156, 621.3333129882812], [217.60000610351562, 620.2666625976562], [217.60000610351562, 619.7333374023438], [218.13333129882812, 619.2000122070312], [218.13333129882812, 618.6666870117188], [219.1999969482422, 617.5999755859375], [219.1999969482422, 616.5333251953125], [219.73333740234375, 616.0], [219.73333740234375, 615.4666748046875], [220.26666259765625, 614.933349609375], [220.26666259765625, 613.3333129882812]]",1.508993874806468,86.45898033750315,17.22972164800045,1.033783298880027,0.833333333333333,"[[215.53500773206608, 628.3056404314348], [204.419975537506, 611.538752078787], [224.49804289059642, 610.29629601074]]","[[215.43206920432144, 626.6421557043382], [205.9120648338514, 612.2813470622802], [223.1088921219957, 611.2171857543432]]","[[215.32913067657682, 624.9786709772416], [207.40415413019673, 613.0239420457735], [221.71974135339497, 612.1380754979465]]",214.81767538672284,616.7135628403205,False,2
960,"[[86.4000015258789, 551.4666748046875], [86.4000015258789, 563.7333374023438], [88.0, 563.7333374023438], [88.0, 562.1333618164062], [89.06666564941406, 561.066650390625], [90.66666412353516, 561.066650390625], [90.66666412353516, 560.5333251953125], [91.73332977294922, 559.4666748046875], [91.73332977294922, 558.933349609375], [94.4000015258789, 556.2666625976562], [96.53333282470703, 556.2666625976562], [96.53333282470703, 554.6666870117188], [94.93333435058594, 554.6666870117188], [94.4000015258789, 554.1333618164062], [93.86666870117188, 554.1333618164062], [93.33333587646484, 553.5999755859375], [93.33333587646484, 551.4666748046875]]",2.032592650404767,116.45898033750316,17.22972164800045,1.033783298880027,0.833333333333333,"[[85.0555327447349, 565.7832236439243], [83.81307667668787, 545.7051562908339], [101.82242109738269, 554.6681914493643]]","[[85.79812772822817, 564.2911343475789], [84.73396642029118, 547.0943070594346], [100.15893637028611, 554.7711299771089]]","[[86.54072271172143, 562.7990450512335], [85.65485616389448, 548.4834578280354], [98.49545164318954, 554.8740685048535]]",90.23034350626848,555.3855237947075,False,3
961,"[[186.13333129882812, 617.5999755859375], [186.13333129882812, 619.7333374023438], [185.60000610351562, 620.2666625976562], [185.60000610351562, 620.7999877929688], [185.06666564941406, 621.3333129882812], [185.06666564941406, 621.8666381835938], [184.0, 622.933349609375], [182.39999389648438, 622.933349609375], [182.39999389648438, 627.2000122070312], [186.13333129882812, 627.2000122070312], [186.6666717529297, 626.6666870117188], [188.8000030517578, 626.6666870117188], [189.3333282470703, 626.1333618164062], [194.6666717529297, 626.1333618164062], [194.6666717529297, 624.5333251953125], [193.06666564941406, 624.5333251953125], [191.46665954589844, 622.933349609375], [191.46665954589844, 622.4000244140625], [190.39999389648438, 621.3333129882812], [190.39999389648438, 620.7999877929688], [189.3333282470703, 619.7333374023438], [189.3333282470703, 617.5999755859375]]",0.46179632360987,26.45898033750316,17.563055000508758,1.053783300030525,0.833333333333333,"[[198.21300691084213, 629.5773716387331], [177.80224259319402, 630.8404154135134], [186.91379675696655, 612.532653116383]]","[[196.72091761449673, 628.8347766552398], [179.19139336179475, 629.9195256699101], [187.0167352847112, 614.1961378434796]]","[[195.2288283181514, 628.0921816717466], [180.58054413039548, 628.9986359263067], [187.1196738124558, 615.8596225705762]]",187.64301542033425,624.3168133895432,False,1
962,"[[232.0, 560.0], [232.0, 562.1333618164062], [230.93333435058594, 563.2000122070312], [229.3333282470703, 563.2000122070312], [229.3333282470703, 568.5333251953125], [232.53334045410156, 568.5333251953125], [233.06666564941406, 569.066650390625], [235.1999969482422, 569.066650390625], [235.73333740234375, 569.5999755859375], [237.86666870117188, 569.5999755859375], [238.39999389648438, 569.066650390625], [238.93333435058594, 569.066650390625], [239.46665954589844, 568.5333251953125], [241.60000610351562, 568.5333251953125], [241.60000610351562, 568.0], [239.46665954589844, 568.0], [238.39999389648438, 566.933349609375], [238.39999389648438, 566.4000244140625], [237.86666870117188, 565.8666381835938], [237.86666870117188, 565.3333129882812], [237.3333282470703, 564.7999877929688], [237.3333282470703, 564.2666625976562], [236.8000030517578, 563.7333374023438], [236.8000030517578, 563.2000122070312], [236.26666259765625, 562.6666870117188], [236.26666259765625, 560.0]]",0.46179632360987,26.45898033750316,17.563054988749982,1.053783299324999,0.833333333333333,"[[245.0981998848162, 571.0540839749366], [224.68743557890446, 572.3171277489906], [233.79898973743778, 554.0093654623873]]","[[243.60611058847087, 570.3114889914434], [226.07658634750518, 571.3962380053873], [233.90192826518242, 555.6728501894839]]","[[242.11402129212547, 569.5688940079501], [227.4657371161059, 570.475348261784], [234.00486679292706, 557.3363349165805]]",234.5282084003861,565.7935257287716,False,3
964,"[[192.53334045410156, 557.8666381835938], [192.53334045410156, 559.4666748046875], [194.6666717529297, 559.4666748046875], [194.6666717529297, 557.8666381835938], [192.53334045410156, 557.8666381835938], [188.8000030517578, 554.1333618164062], [190.93333435058594, 552.0], [191.46665954589844, 552.0], [193.06666564941406, 550.4000244140625], [194.6666717529297, 550.4000244140625], [194.6666717529297, 548.2666625976562], [192.0, 548.2666625976562], [191.46665954589844, 547.7333374023438], [190.39999389648438, 547.7333374023438], [189.86666870117188, 547.2000122070312], [189.3333282470703, 547.2000122070312], [188.8000030517578, 546.6666870117188], [188.8000030517578, 545.066650390625], [184.53334045410156, 545.066650390625], [184.53334045410156, 555.7333374023438], [186.13333129882812, 555.7333374023438], [186.6666717529297, 555.2000122070312], [187.1999969482422, 555.2000122070312], [188.26666259765625, 554.1333618164062], [188.8000030517578, 554.1333618164062]]",0.872664625997165,50.0,16.666666666666668,1.0,1.166666666666667,"[[196.08681178597828, 559.6521631029294], [176.6275455932494, 552.5695694281135], [192.4908847366874, 539.2586474036145]]","[[194.58697403004305, 557.8647260689851], [178.9254303502779, 552.1643903468906], [191.6928377355942, 541.4512635187816]]","[[193.08713627410776, 556.0772890350408], [181.22331510730638, 551.7592112656678], [190.89479073450096, 543.6438796339487]]",188.4017473719717,550.4934599782191,False,2
966,"[[199.46665954589844, 632.5333251953125], [199.46665954589844, 642.1333618164062], [201.60000610351562, 642.1333618164062], [202.13333129882812, 641.5999755859375], [203.1999969482422, 641.5999755859375], [204.26666259765625, 640.5333251953125], [204.26666259765625, 640.0], [205.3333282470703, 638.933349609375], [205.3333282470703, 638.4000244140625], [206.93333435058594, 636.7999877929688], [206.93333435058594, 636.2666625976562], [208.0, 635.2000122070312], [209.60000610351562, 635.2000122070312], [209.60000610351562, 632.5333251953125]]",1.683526800005901,96.45898033750316,16.581527493138957,0.994891649588337,0.833333333333333,"[[201.920280252112, 647.2903028405949], [194.14454230028423, 629.4422838955985], [213.48924908979097, 631.632306768643]]","[[202.10776668334253, 645.6342150965783], [195.48501314188348, 630.4326957799174], [211.96129181696122, 632.297982628341]]","[[202.29525311457306, 643.9781273525616], [196.8254839834827, 631.4231076642362], [210.43333454413147, 632.9636584880387]]",203.1846905473957,636.1216311682788,False,2
968,"[[261.3333435058594, 589.8666381835938], [261.3333435058594, 594.6666870117188], [262.9333190917969, 594.6666870117188], [264.0, 595.7333374023438], [264.0, 596.2666625976562], [264.5333251953125, 596.7999877929688], [264.5333251953125, 597.3333129882812], [265.0666809082031, 597.8666381835938], [265.0666809082031, 598.4000244140625], [265.6000061035156, 598.933349609375], [265.6000061035156, 599.4666748046875], [266.6666564941406, 599.4666748046875], [267.20001220703125, 600.0], [267.73333740234375, 599.4666748046875], [267.73333740234375, 598.4000244140625], [268.26666259765625, 597.8666381835938], [268.26666259765625, 596.7999877929688], [268.79998779296875, 596.2666625976562], [268.79998779296875, 595.7333374023438], [269.3333435058594, 595.2000122070312], [269.3333435058594, 594.6666870117188], [270.3999938964844, 593.5999755859375], [270.3999938964844, 593.066650390625], [271.4666748046875, 592.0], [271.4666748046875, 589.8666381835938]]",1.508993874806468,86.45898033750315,16.414860824000225,0.984891649440014,0.833333333333333,"[[267.5361158268224, 604.9639575759215], [256.8713218174339, 588.8762479472513], [276.1360840492641, 587.6841202233279]]","[[267.4331772990778, 603.3004728488249], [258.36341111377925, 589.6188429307446], [274.74693328066337, 588.6050099669312]]","[[267.33023877133314, 601.6369881217285], [259.85550041012465, 590.3614379142379], [273.3577825120626, 589.5258997105345]]",266.8478405645068,593.8414419155002,False,3
972,"[[152.53334045410156, 560.0], [152.53334045410156, 572.2666625976562], [154.13333129882812, 572.2666625976562], [154.13333129882812, 570.6666870117188], [155.73333740234375, 569.066650390625], [156.26666259765625, 569.066650390625], [160.0, 565.3333129882812], [160.0, 564.7999877929688], [160.53334045410156, 564.2666625976562], [162.6666717529297, 564.2666625976562], [162.6666717529297, 563.7333374023438], [160.53334045410156, 563.7333374023438], [160.0, 563.2000122070312], [158.93333435058594, 563.2000122070312], [158.39999389648438, 562.6666870117188], [157.3333282470703, 562.6666870117188], [156.26666259765625, 561.5999755859375], [156.26666259765625, 560.0]]",1.858059725205334,106.45898033750316,16.74819416233126,1.004891649739875,0.833333333333333,"[[151.80128138317946, 576.3965852528873], [147.20392675183595, 557.3074413352895], [166.0342876366447, 562.8705873931389]]","[[152.2734960930449, 574.7982138800317], [148.35204961047805, 558.5155769565014], [164.41395006813718, 563.2608231447825]]","[[152.74571080291034, 573.199842507176], [149.50017246912014, 559.7237125777134], [162.79361249962966, 563.6510588964262]]",155.01316525722004,565.5248713271052,False,3
973,"[[135.46665954589844, 547.2000122070312], [135.46665954589844, 553.066650390625], [137.06666564941406, 553.066650390625], [138.13333129882812, 554.1333618164062], [138.13333129882812, 554.6666870117188], [138.6666717529297, 555.2000122070312], [138.6666717529297, 557.3333129882812], [138.13333129882812, 557.8666381835938], [135.46665954589844, 557.8666381835938], [135.46665954589844, 559.4666748046875], [139.1999969482422, 559.4666748046875], [139.1999969482422, 557.8666381835938], [139.73333740234375, 557.3333129882812], [141.3333282470703, 557.3333129882812], [141.86666870117188, 556.7999877929688], [141.86666870117188, 555.7333374023438], [142.39999389648438, 555.2000122070312], [142.39999389648438, 554.1333618164062], [142.93333435058594, 553.5999755859375], [142.93333435058594, 552.0], [143.46665954589844, 551.4666748046875], [143.46665954589844, 550.933349609375], [144.0, 550.4000244140625], [145.60000610351562, 550.4000244140625], [145.60000610351562, 547.2000122070312]]",1.508993874806468,86.45898033750315,17.39638832301857,1.043783299381114,0.833333333333333,"[[139.76694304195036, 562.3366925550074], [128.55982186841547, 545.4308891185387], [148.80423770255106, 544.1781391972014]]","[[139.66400451420571, 560.6732078279109], [130.05191116476084, 546.173484102032], [147.41508693395033, 545.0990289408047]]","[[139.56106598646107, 559.0097231008143], [131.5440004611062, 546.9160790855253], [146.0259361653496, 546.019918684408]]",139.04366753763895,550.6485736235825,False,2
